id,yield
19959,7380.6338
19960,6306.55062
19961,6830.96605
19962,3923.90628
19963,6821.8081
19964,2688.02883
19965,7706.88137
19966,5446.69747
19967,5954.51315
19968,7924.51678
19969,4966.77945
19970,6465.37205
19971,5892.161
19972,4493.64409
19973,7369.68559
19974,6347.56076
19975,3436.49354
19976,7521.71436
19977,5424.12351
19978,5686.12196
19979,6115.94707
19980,5178.27031
19981,6663.00068
19982,6392.35667
19983,6461.67087
19984,3866.79896
19985,5381.27266
19986,3895.62684
19987,3723.52338
19988,4913.22292
19989,6702.78038
19990,8104.93497
19991,5605.221
19992,6260.47363
19993,5777.3754
19994,5178.27031
19995,6671.07264
19996,6157.05484
19997,5548.12201
19998,6058.64876
19999,7714.3231
20000,7479.93417
20001,4590.82334
20002,7713.4796
20003,7536.09687
20004,5954.51315
20005,5596.22636
20006,6443.2569
20007,6292.96076
20008,6019.26248
20009,6058.64876
20010,3471.19214
20011,6202.32702
20012,7639.54789
20013,7152.13259
20014,3943.13168
20015,4968.60117
20016,6770.23332
20017,5367.61826
20018,6621.25081
20019,6717.44627
20020,5695.56442
20021,7369.68559
20022,6361.48951
20023,4068.35066
20024,7555.17159
20025,7270.31832
20026,7243.22611
20027,4936.01177
20028,6189.7798
20029,5817.18527
20030,4281.52619
20031,7576.39253
20032,6529.98232
20033,7064.16978
20034,7284.81478
20035,5086.60991
20036,5772.91016
20037,7357.3589
20038,4503.16186
20039,4357.82292
20040,6187.95188
20041,6770.23332
20042,6903.87339
20043,5429.68161
20044,6461.67087
20045,5291.89688
20046,6202.32702
20047,7198.42285
20048,7715.81088
20049,8212.79289
20050,6277.16867
20051,5718.40817
20052,4966.77945
20053,5016.74159
20054,4503.16186
20055,5492.81699
20056,6467.65476
20057,5601.20531
20058,4813.45285
20059,3238.02815
20060,5831.7066
20061,3436.49354
20062,6327.47736
20063,7117.95038
20064,7301.10622
20065,3373.43684
20066,3139.43255
20067,4503.16186
20068,6281.91711
20069,8064.73881
20070,5504.75083
20071,5700.24324
20072,7858.68558
20073,5876.96001
20074,7706.88137
20075,2452.68075
20076,6589.27898
20077,5178.27031
20078,8570.91353
20079,6958.17479
20080,6747.59779
20081,4340.82151
20082,6836.39728
20083,4290.96488
20084,6500.09778
20085,7548.34706
20086,5367.61826
20087,3238.02815
20088,5741.2103
20089,8357.06722
20090,5852.8742
20091,6595.45629
20092,5246.52146
20093,5852.8742
20094,7825.87492
20095,4356.94587
20096,7267.28344
20097,4546.78674
20098,4590.82334
20099,4418.44126
20100,5852.8742
20101,7479.93417
20102,5686.12196
20103,5403.69852
20104,7004.01554
20105,3948.98691
20106,5700.24324
20107,7888.41493
20108,5566.52275
20109,5246.52146
20110,5735.13303
20111,6619.84695
20112,6325.26613
20113,4503.16186
20114,6979.32479
20115,7510.79057
20116,6500.09778
20117,3182.69865
20118,6394.07791
20119,6412.47345
20120,5225.16307
20121,7440.71201
20122,7457.50606
20123,6540.10545
20124,2825.00374
20125,5333.97357
20126,6157.05484
20127,4290.96488
20128,7588.36096
20129,5501.87808
20130,6263.80788
20131,5794.89185
20132,6443.2569
20133,4745.46028
20134,6260.47363
20135,3494.94296
20136,6301.03442
20137,8173.5891
20138,5837.21503
20139,3720.71159
20140,4225.96131
20141,4016.3616
20142,7267.28344
20143,6202.32702
20144,4737.63925
20145,5377.27086
20146,4350.42467
20147,6960.10751
20148,5291.89688
20149,6503.27204
20150,5552.72387
20151,4745.46028
20152,6347.56076
20153,7267.28344
20154,5566.52275
20155,6422.92209
20156,8157.23694
20157,3436.49354
20158,5504.75083
20159,7440.71201
20160,4952.9856
20161,6202.32702
20162,6202.32702
20163,5628.8828
20164,6645.56998
20165,5772.91016
20166,3983.09785
20167,4850.03746
20168,6491.22353
20169,6117.4759
20170,6608.04163
20171,6663.00068
20172,4644.60117
20173,3626.36653
20174,6443.2569
20175,5791.45673
20176,6422.92209
20177,3723.52338
20178,6157.05484
20179,5399.86113
20180,6409.14001
20181,7024.74836
20182,5920.48718
20183,6226.28514
20184,7048.87072
20185,7317.95104
20186,7103.50894
20187,5482.0813
20188,2384.72892
20189,5596.22636
20190,4460.91457
20191,3626.36653
20192,5700.24324
20193,7290.10652
20194,6117.4759
20195,4768.59437
20196,6301.03442
20197,5544.62172
20198,3720.71159
20199,3708.20502
20200,6808.26361
20201,7317.95104
20202,6318.70872
20203,4278.76321
20204,7297.7321
20205,5313.37828
20206,4476.81146
20207,6707.59259
20208,4418.44126
20209,6249.47082
20210,6318.70872
20211,6979.32479
20212,4768.59437
20213,6979.32479
20214,5817.18527
20215,7122.49056
20216,6922.84679
20217,7267.28344
20218,4225.96131
20219,6226.28514
20220,6202.32702
20221,6347.56076
20222,6795.88187
20223,7829.47294
20224,6409.14001
20225,6392.35667
20226,6235.45278
20227,6125.69538
20228,8173.5891
20229,6821.8081
20230,6058.64876
20231,4560.22361
20232,6335.29639
20233,5544.62172
20234,4858.24073
20235,7222.00462
20236,7479.93417
20237,3784.11935
20238,7924.51678
20239,5367.61826
20240,6746.4546
20241,5649.03716
20242,7529.17505
20243,3748.46547
20244,5199.53404
20245,5684.14351
20246,7048.87072
20247,7564.77493
20248,6539.11085
20249,6376.66256
20250,5504.75083
20251,7858.68558
20252,4100.75917
20253,3748.46547
20254,6731.71221
20255,5575.39447
20256,6157.05484
20257,5296.61109
20258,7322.60914
20259,6870.34212
20260,7411.17457
20261,7369.68559
20262,7576.39253
20263,6482.70572
20264,7303.58812
20265,4100.75917
20266,6443.2569
20267,7267.28344
20268,6331.86722
20269,6461.67087
20270,4387.74185
20271,7517.44077
20272,5018.45303
20273,6226.28514
20274,6198.06496
20275,5711.85174
20276,5529.06614
20277,6598.85404
20278,5892.161
20279,6717.44627
20280,7738.88171
20281,5628.71053
20282,5367.61826
20283,6263.80788
20284,5085.84473
20285,6735.24371
20286,5569.13925
20287,6621.25081
20288,4282.70063
20289,3983.09785
20290,6717.44627
20291,7007.66825
20292,5018.45303
20293,3866.79896
20294,4568.67217
20295,7529.17505
20296,3813.16579
20297,3680.56025
20298,3662.18313
20299,6347.56076
20300,7502.24389
20301,7267.28344
20302,6539.11085
20303,4899.11899
20304,7479.93417
20305,6239.53349
20306,6249.47082
20307,5462.13394
20308,7660.88604
20309,4905.49871
20310,4580.393
20311,4200.97375
20312,4357.82292
20313,6870.34212
20314,6836.39728
20315,4924.35736
20316,8254.05731
20317,6328.89332
20318,6948.2288
20319,6746.4546
20320,5596.22636
20321,5018.45303
20322,7136.98445
20323,5428.10602
20324,8263.28974
20325,7517.44077
20326,5773.62581
20327,5684.14351
20328,7532.82953
20329,6274.93484
20330,6392.35667
20331,4568.67217
20332,7340.46077
20333,6347.56076
20334,3911.42225
20335,5552.72387
20336,3662.18313
20337,7184.01384
20338,3471.19214
20339,5329.2632
20340,5605.221
20341,5046.45734
20342,7071.61532
20343,7639.54789
20344,4850.03746
20345,5605.221
20346,7457.50606
20347,7270.31832
20348,6903.87339
20349,4433.53697
20350,4290.96488
20351,4125.75712
20352,6449.04157
20353,6422.92209
20354,5524.14541
20355,3519.43131
20356,7117.95038
20357,5246.52146
20358,7234.25525
20359,3471.19214
20360,5291.89688
20361,4975.88538
20362,4357.82292
20363,8086.38881
20364,5296.61109
20365,4768.59437
20366,5911.49359
20367,7243.22611
20368,4789.59697
20369,6107.38247
20370,4042.84264
20371,6708.24129
20372,6443.2569
20373,3471.19214
20374,6754.44894
20375,5225.16307
20376,6979.32479
20377,6292.96076
20378,4393.52743
20379,7340.46077
20380,7417.81497
20381,5345.99106
20382,5424.12351
20383,5831.7066
20384,5632.45917
20385,6422.92209
20386,6320.96112
20387,7588.36096
20388,7198.42285
20389,7234.25525
20390,7284.81478
20391,6301.03442
20392,3471.19214
20393,7303.58812
20394,6708.24129
20395,4310.6254
20396,8284.85461
20397,5628.71053
20398,6180.95142
20399,7267.28344
20400,6702.78038
20401,5700.24324
20402,8013.62631
20403,4503.16186
20404,6331.86722
20405,6663.00068
20406,6628.76363
20407,6132.99793
20408,6335.29639
20409,4310.6254
20410,7303.58812
20411,5393.56434
20412,6263.80788
20413,6318.70872
20414,6451.10052
20415,7163.9441
20416,6515.30587
20417,6770.23332
20418,6514.63899
20419,7660.88604
20420,7117.95038
20421,5462.13394
20422,7243.22611
20423,4952.01304
20424,7317.95104
20425,7558.00588
20426,6180.95142
20427,5575.39447
20428,7322.60914
20429,7443.62446
20430,6717.44627
20431,6608.90751
20432,6929.5548
20433,4673.38052
20434,5203.87681
20435,6392.35667
20436,7270.31832
20437,7340.46077
20438,6621.25081
20439,5360.87391
20440,7041.38018
20441,5663.06579
20442,7804.62795
20443,6244.19576
20444,6331.86722
20445,5462.13394
20446,6903.87339
20447,3680.56025
20448,5531.35174
20449,5996.07855
20450,7639.54789
20451,7163.9441
20452,7479.93417
20453,4745.46028
20454,6451.10052
20455,6543.97182
20456,7041.38018
20457,7411.17457
20458,6898.39095
20459,3373.43684
20460,4641.00151
20461,6368.84982
20462,5291.89688
20463,7761.15796
20464,4667.72494
20465,8284.85461
20466,5322.84043
20467,5605.221
20468,4768.59437
20469,4045.47966
20470,7903.51351
20471,8174.46338
20472,5834.98164
20473,4667.72494
20474,6107.38247
20475,7690.1749
20476,6467.65476
20477,7441.50942
20478,5750.88107
20479,3911.42225
20480,7243.22611
20481,6361.48951
20482,7451.72563
20483,8116.53175
20484,5674.02852
20485,4850.03746
20486,5329.2632
20487,3911.42225
20488,3276.36206
20489,7451.72563
20490,6583.45789
20491,4393.52743
20492,6717.44627
20493,8298.20697
20494,6929.5548
20495,4999.15621
20496,4016.3616
20497,7303.58812
20498,8064.73881
20499,6244.19576
20500,7357.3589
20501,6202.32702
20502,6292.96076
20503,4913.22292
20504,4789.59697
20505,5482.0813
20506,7267.28344
20507,7152.13259
20508,7163.9441
20509,7270.31832
20510,6281.91711
20511,6263.80788
20512,6299.22636
20513,5552.72387
20514,7690.1749
20515,5524.14541
20516,6515.30587
20517,5018.45303
20518,6779.98166
20519,5429.68161
20520,5246.52146
20521,6526.98819
20522,7340.46077
20523,6808.26361
20524,4062.73953
20525,6731.61844
20526,7206.90196
20527,6564.9583
20528,6235.45278
20529,6482.70572
20530,6691.04322
20531,7243.22611
20532,4710.85865
20533,7016.89385
20534,5781.85965
20535,5514.66748
20536,5552.72387
20537,7738.88171
20538,6948.2288
20539,5403.69852
20540,6107.38247
20541,7381.97333
20542,6331.86722
20543,4254.82514
20544,4350.42467
20545,3968.33018
20546,6717.44627
20547,5439.4215
20548,4546.78674
20549,4310.6254
20550,2508.37567
20551,7608.62182
20552,7174.6649
20553,5482.0813
20554,6583.45789
20555,7793.44206
20556,7479.93417
20557,4357.82292
20558,6392.35667
20559,5356.87186
20560,7198.42285
20561,6543.97182
20562,5665.2196
20563,5291.89688
20564,6237.20605
20565,6526.98819
20566,5628.71053
20567,6979.32479
20568,4926.27902
20569,5596.22636
20570,6880.7759
20571,6392.35667
20572,5777.3754
20573,4768.59437
20574,5811.21147
20575,7706.88137
20576,5016.74159
20577,7529.17505
20578,5637.9843
20579,5514.66748
20580,7317.95104
20581,4248.35505
20582,6919.34518
20583,4558.98072
20584,2452.68075
20585,5482.0813
20586,3519.43131
20587,7284.81478
20588,7322.60914
20589,7290.10652
20590,7369.68559
20591,7243.22611
20592,6443.2569
20593,7290.10652
20594,5711.85174
20595,3784.11935
20596,6491.22353
20597,5305.74363
20598,6887.46649
20599,4476.81146
20600,5399.86113
20601,7357.3589
20602,4042.84264
20603,3662.18313
20604,8634.77583
20605,7284.81478
20606,5750.88107
20607,7541.6674
20608,5911.49359
20609,7103.50894
20610,4310.6254
20611,7219.76039
20612,7005.0386
20613,5781.85965
20614,6255.89064
20615,4100.75917
20616,7159.33666
20617,6202.32702
20618,7243.22611
20619,4913.22292
20620,7738.88171
20621,6202.32702
20622,6058.64876
20623,5605.221
20624,3626.36653
20625,3631.90544
20626,7557.46014
20627,6037.68613
20628,7521.71436
20629,2688.02883
20630,6779.98166
20631,4248.35505
20632,6198.06496
20633,6480.80815
20634,4290.96488
20635,5715.0084
20636,6467.65476
20637,5675.72149
20638,4203.02762
20639,4357.82292
20640,5791.45673
20641,5674.02852
20642,8166.59786
20643,4737.63925
20644,6717.44627
20645,4999.15621
20646,7207.4203
20647,7588.36096
20648,6400.02221
20649,7041.38018
20650,8007.20621
20651,5492.81699
20652,5009.96222
20653,5504.75083
20654,6451.10052
20655,7380.6338
20656,6691.04322
20657,7290.10652
20658,4898.83586
20659,5605.221
20660,6836.60081
20661,5514.66748
20662,5628.8828
20663,5755.70016
20664,7510.79057
20665,7298.0026
20666,2384.72892
20667,5403.69852
20668,3708.20502
20669,4290.96488
20670,6770.23332
20671,6979.32479
20672,6898.39095
20673,6254.82922
20674,4590.82334
20675,7575.80124
20676,7357.3589
20677,6480.80815
20678,6412.47345
20679,4930.61903
20680,4813.45285
20681,6554.97686
20682,7172.43501
20683,5931.7528
20684,6451.10052
20685,6830.96605
20686,5715.0084
20687,3139.43255
20688,6960.10751
20689,6244.19576
20690,6717.44627
20691,5347.51393
20692,6482.70572
20693,5367.61826
20694,7340.46077
20695,6575.59267
20696,6482.70572
20697,3866.79896
20698,6376.66256
20699,6328.89332
20700,7284.81478
20701,7604.31584
20702,5236.03334
20703,6880.7759
20704,5395.33158
20705,5345.99106
20706,6475.89456
20707,7576.39253
20708,8175.45619
20709,6870.34212
20710,7945.18784
20711,4930.61903
20712,6226.28514
20713,7303.58812
20714,4045.47966
20715,5367.61826
20716,6412.47345
20717,3182.69865
20718,7479.93417
20719,3496.35236
20720,5221.35741
20721,5367.61826
20722,7234.25525
20723,7117.95038
20724,5556.3746
20725,6202.32702
20726,6146.83152
20727,6663.00068
20728,6702.78038
20729,5403.69852
20730,5086.60991
20731,5296.61109
20732,6475.89456
20733,7181.42522
20734,6461.67087
20735,5665.2196
20736,7555.17159
20737,5424.12351
20738,7080.04004
20739,7219.76039
20740,7207.4203
20741,7293.53617
20742,5628.71053
20743,5482.0813
20744,4572.12637
20745,5322.84043
20746,7765.25632
20747,5628.71053
20748,6292.42962
20749,6226.28514
20750,7529.17505
20751,5649.03716
20752,4433.53697
20753,6860.39643
20754,6260.47363
20755,6361.48951
20756,5524.14541
20757,8562.37077
20758,3447.0821
20759,5482.0813
20760,5377.27086
20761,3519.43131
20762,7080.04004
20763,4546.78674
20764,6598.85404
20765,7122.49056
20766,5313.37828
20767,6374.4443
20768,5767.17836
20769,6663.00068
20770,7064.16978
20771,7267.28344
20772,4278.76321
20773,7510.79057
20774,6244.19576
20775,6461.67087
20776,7219.76039
20777,6578.23522
20778,7479.93417
20779,5439.4215
20780,5602.02293
20781,6480.80815
20782,5154.97591
20783,5817.18527
20784,6318.70872
20785,4042.84264
20786,5739.92493
20787,6226.28514
20788,5482.0813
20789,5605.221
20790,7861.46538
20791,6422.92209
20792,7570.60862
20793,8440.96097
20794,5402.48408
20795,7122.49056
20796,3139.43255
20797,5393.56434
20798,7322.60914
20799,7804.62795
20800,7521.71436
20801,5729.56964
20802,6480.80815
20803,3322.9462
20804,7340.46077
20805,7080.04004
20806,5739.68029
20807,7357.3589
20808,6058.64876
20809,7440.71201
20810,4503.16186
20811,5544.62172
20812,6514.63899
20813,6202.32702
20814,5061.72061
20815,5527.42503
20816,3501.17992
20817,7532.82953
20818,6292.96076
20819,5124.8549
20820,7270.31832
20821,7536.09687
20822,4068.35066
20823,6615.69006
20824,6526.98819
20825,6072.83443
20826,4700.57615
20827,8175.45619
20828,7457.50606
20829,5882.96562
20830,6180.95142
20831,7303.58812
20832,7284.81478
20833,6836.39728
20834,7298.0026
20835,7267.28344
20836,6870.34212
20837,6821.8081
20838,2379.90521
20839,4112.89349
20840,5807.00693
20841,6929.5548
20842,5649.03716
20843,3626.36653
20844,7510.79057
20845,5852.8742
20846,5728.74828
20847,6443.2569
20848,8408.38341
20849,6443.2569
20850,5033.68556
20851,4558.98072
20852,7399.87589
20853,7064.16978
20854,4590.82334
20855,5018.45303
20856,6948.2288
20857,4179.18592
20858,6887.46649
20859,8116.53175
20860,5061.72061
20861,5755.70016
20862,6554.97686
20863,6394.07791
20864,7369.68559
20865,5632.45917
20866,6292.42962
20867,5942.42162
20868,4387.74185
20869,7048.87072
20870,4278.76321
20871,6202.32702
20872,5675.72149
20873,6306.55062
20874,5828.73212
20875,3837.51296
20876,5033.68556
20877,5124.8549
20878,6301.03442
20879,5722.57676
20880,6180.95142
20881,8104.93497
20882,4051.55129
20883,6795.88187
20884,5735.13303
20885,5867.99722
20886,4546.78674
20887,6202.32702
20888,6306.55062
20889,5439.4215
20890,6779.98166
20891,6799.72918
20892,4737.63925
20893,7028.6735
20894,5329.2632
20895,5605.221
20896,5424.12351
20897,6821.8081
20898,5217.13976
20899,5424.12351
20900,6598.85404
20901,4830.95981
20902,6409.14001
20903,7858.68558
20904,7270.31832
20905,7130.83001
20906,7136.98445
20907,7013.00281
20908,4356.94587
20909,5605.221
20910,4323.93099
20911,6150.84205
20912,5942.42162
20913,4667.72494
20914,5462.13394
20915,3834.5748
20916,4460.91457
20917,7044.56761
20918,4694.60819
20919,5291.89688
20920,5548.12201
20921,3626.36653
20922,4203.02762
20923,4042.84264
20924,6475.89456
20925,5225.16307
20926,6491.22353
20927,6182.75087
20928,5482.0813
20929,5686.12196
20930,7417.81497
20931,6795.88187
20932,6155.89609
20933,5296.61109
20934,5996.07855
20935,5647.71226
20936,6852.97971
20937,6757.07366
20938,6821.8081
20939,5403.69852
20940,5482.0813
20941,4830.95981
20942,4945.79443
20943,3943.13168
20944,4493.64409
20945,7669.81182
20946,6608.90751
20947,6979.32479
20948,7107.60976
20949,3519.43131
20950,6443.2569
20951,5221.35741
20952,3396.72989
20953,3626.36653
20954,3519.43131
20955,6020.87569
20956,5455.11891
20957,6598.85404
20958,6465.37205
20959,4460.91457
20960,6645.56998
20961,5882.96562
20962,6770.23332
20963,5767.17836
20964,7270.31832
20965,3708.20502
20966,5291.89688
20967,7107.60976
20968,5755.70016
20969,5811.21147
20970,7198.42285
20971,5791.45673
20972,7738.88171
20973,7920.06175
20974,6281.91711
20975,5794.89185
20976,8408.38341
20977,6146.83152
20978,6958.17479
20979,4898.83586
20980,5393.56434
20981,6942.3963
20982,6443.2569
20983,6795.88187
20984,5566.52275
20985,8064.73881
20986,3680.56025
20987,7270.31832
20988,5628.71053
20989,4460.91457
20990,6328.89332
20991,6482.70572
20992,6941.82413
20993,5674.02852
20994,6292.42962
20995,3708.20502
20996,6770.23332
20997,7369.68559
20998,5393.56434
20999,5781.85965
21000,6589.27898
21001,6708.24129
21002,7215.40971
21003,7479.93417
21004,6870.34212
21005,5601.20531
21006,7222.00462
21007,6226.28514
21008,4042.84264
21009,5700.24324
21010,3911.42225
21011,7406.90248
21012,7322.60914
21013,3923.90628
21014,6772.93347
21015,7136.98445
21016,6757.07366
21017,6628.76363
21018,6663.00068
21019,7041.38018
21020,7399.87589
21021,5192.88315
21022,6226.28514
21023,3764.31973
21024,7270.31832
21025,5663.06579
21026,5767.17836
21027,3436.49354
21028,6708.24129
21029,5291.89688
21030,6301.03442
21031,6400.02221
21032,6860.39643
21033,4068.35066
21034,6772.93347
21035,7529.17505
21036,3662.18313
21037,3998.05416
21038,7041.38018
21039,7778.34916
21040,5781.85965
21041,6422.92209
21042,8175.45619
21043,4641.00151
21044,7317.95104
21045,3680.56025
21046,3182.69865
21047,6281.91711
21048,4336.10096
21049,6503.27204
21050,5777.3754
21051,5291.89688
21052,5807.00693
21053,5807.00693
21054,6564.9583
21055,6707.59259
21056,6731.61844
21057,6779.98166
21058,5531.35174
21059,5291.89688
21060,7502.24389
21061,7604.31584
21062,5313.37828
21063,6370.89887
21064,6098.11317
21065,6574.18247
21066,3804.61017
21067,8247.52116
21068,6422.92209
21069,5403.69852
21070,3631.90544
21071,4278.76321
21072,6475.89456
21073,5575.39447
21074,6569.24967
21075,5637.9843
21076,6795.88187
21077,4100.75917
21078,4305.51182
21079,4898.83586
21080,5330.63134
21081,6244.19576
21082,5381.27266
21083,7715.81088
21084,5837.21503
21085,7357.3589
21086,6376.66256
21087,6615.69006
21088,7660.88604
21089,8166.59786
21090,8175.45619
21091,5767.17836
21092,5605.221
21093,7243.22611
21094,3662.18313
21095,6583.45789
21096,6757.07366
21097,5124.8549
21098,6370.89887
21099,6465.37205
21100,3708.20502
21101,4079.91244
21102,6491.22353
21103,7236.09025
21104,7517.44077
21105,7502.24389
21106,6412.47345
21107,5330.06203
21108,3712.99786
21109,4945.79443
21110,7400.77538
21111,6071.2289
21112,7085.06308
21113,4278.76321
21114,6281.91711
21115,6673.304
21116,6671.07264
21117,6331.86722
21118,5455.11891
21119,6806.49269
21120,5636.30874
21121,6836.39728
21122,5773.62581
21123,7198.42285
21124,5033.68556
21125,6524.29532
21126,6260.47363
21127,6707.59259
21128,7241.37053
21129,6526.98819
21130,5291.89688
21131,7284.81478
21132,6909.43
21133,5534.80494
21134,5377.27086
21135,6107.38247
21136,5777.3754
21137,4340.82151
21138,6331.86722
21139,5150.94289
21140,7340.46077
21141,6274.93484
21142,6480.80815
21143,7016.89385
21144,4418.44126
21145,5291.89688
21146,6569.24967
21147,6239.53349
21148,4162.76156
21149,4546.78674
21150,6770.23332
21151,3804.61017
21152,5628.71053
21153,7400.77538
21154,5446.69747
21155,5931.7528
21156,3396.72989
21157,3723.52338
21158,5449.4212
21159,3238.02815
21160,5601.20531
21161,5446.69747
21162,6202.32702
21163,4218.32799
21164,5605.221
21165,5596.22636
21166,6870.34212
21167,7479.93417
21168,8157.23694
21169,6808.26361
21170,7888.41493
21171,7267.28344
21172,5360.87391
21173,7829.514
21174,5531.35174
21175,6821.8081
21176,5741.31418
21177,8711.20896
21178,6960.10751
21179,6182.75087
21180,7041.38018
21181,6779.98166
21182,7861.46538
21183,7184.01384
21184,6598.85404
21185,6960.10751
21186,6274.93484
21187,6146.83152
21188,6702.78038
21189,4952.9856
21190,5136.93247
21191,5971.39402
21192,6862.90839
21193,7510.79057
21194,3626.36653
21195,4644.60117
21196,5154.97591
21197,7267.28344
21198,7357.3589
21199,5807.00693
21200,6361.48951
21201,6543.97182
21202,7317.95104
21203,5291.89688
21204,7714.3231
21205,5852.8742
21206,5628.71053
21207,5777.3754
21208,8465.88563
21209,3447.0821
21210,5837.21503
21211,6941.82413
21212,7479.93417
21213,6079.08526
21214,6098.11317
21215,6524.29532
21216,6779.98166
21217,4393.52743
21218,5575.39447
21219,2384.72892
21220,7793.44206
21221,5544.62172
21222,6979.32479
21223,7071.61532
21224,7267.28344
21225,6292.96076
21226,5403.69852
21227,6347.56076
21228,4056.83427
21229,7317.95104
21230,8413.65966
21231,6779.98166
21232,7888.41493
21233,6449.04157
21234,5534.80494
21235,7357.3589
21236,3948.98691
21237,5684.14351
21238,5086.60991
21239,4218.32799
21240,5360.87391
21241,5246.52146
21242,6747.59779
21243,7243.22611
21244,5852.8742
21245,6514.63899
21246,8298.20697
21247,6735.24371
21248,6503.27204
21249,7440.71201
21250,6731.61844
21251,6306.55062
21252,5439.4215
21253,4336.10096
21254,5767.17836
21255,4387.74185
21256,6503.27204
21257,6117.4759
21258,4254.82514
21259,5675.72149
21260,4112.89349
21261,5234.74696
21262,7825.87492
21263,3866.79896
21264,7130.83001
21265,5018.45303
21266,5246.52146
21267,5777.3754
21268,6520.8976
21269,7858.68558
21270,8002.9971
21271,3784.11935
21272,4234.86859
21273,6235.45278
21274,6249.47082
21275,8116.53175
21276,7301.10622
21277,3494.94296
21278,6480.80815
21279,7198.42285
21280,6526.98819
21281,5333.87334
21282,5009.96222
21283,5299.66133
21284,6869.7776
21285,5964.79111
21286,6524.29532
21287,5291.89688
21288,7270.31832
21289,7380.6338
21290,3998.05416
21291,8173.5891
21292,6180.95142
21293,7080.04004
21294,6979.32479
21295,7198.42285
21296,5898.01573
21297,4079.91244
21298,5305.74363
21299,3764.31973
21300,4476.81146
21301,6412.47345
21302,7322.60914
21303,5715.0084
21304,6608.04163
21305,6929.5548
21306,6263.80788
21307,7122.49056
21308,5686.12196
21309,6687.25926
21310,6117.4759
21311,6347.56076
21312,6117.4759
21313,7172.43501
21314,4357.82292
21315,6757.07366
21316,6374.4443
21317,5305.74363
21318,7340.46077
21319,7241.37053
21320,4305.51182
21321,3631.90544
21322,7243.22611
21323,7357.3589
21324,6409.14001
21325,6821.8081
21326,8116.53175
21327,5718.40817
21328,7604.31584
21329,6226.28514
21330,6942.3963
21331,4200.97375
21332,7660.88604
21333,6848.62622
21334,5246.52146
21335,6135.69998
21336,6239.53349
21337,6696.23571
21338,7835.76779
21339,3496.35236
21340,7793.44206
21341,6079.08526
21342,6190.66597
21343,5852.8742
21344,3948.98691
21345,5628.71053
21346,6836.39728
21347,5388.50369
21348,5377.27086
21349,7793.44206
21350,7235.77564
21351,8212.79289
21352,7771.01027
21353,7219.76039
21354,5124.8549
21355,6564.9583
21356,5601.20531
21357,6198.06496
21358,5360.87391
21359,3900.34404
21360,7443.62446
21361,5544.62172
21362,7434.34904
21363,7048.87072
21364,3895.62684
21365,6467.65476
21366,7369.68559
21367,7502.24389
21368,5042.64034
21369,4278.76321
21370,5527.42503
21371,5628.71053
21372,6941.82413
21373,6315.23321
21374,3626.36653
21375,7829.514
21376,5345.99106
21377,7270.31832
21378,7322.60914
21379,7230.1325
21380,4945.79443
21381,4644.60117
21382,5837.21503
21383,6574.18247
21384,5954.51315
21385,4493.64409
21386,5246.52146
21387,8157.23694
21388,4769.31827
21389,4913.22292
21390,4952.01304
21391,3748.46547
21392,5741.2103
21393,6645.56998
21394,6422.92209
21395,6645.56998
21396,5675.72149
21397,7243.22611
21398,5649.03716
21399,4913.22292
21400,6347.56076
21401,6255.89064
21402,6260.47363
21403,6180.95142
21404,4936.36477
21405,7022.18973
21406,6880.7759
21407,6443.2569
21408,5305.74363
21409,5299.66133
21410,8157.23694
21411,5942.42162
21412,5781.85965
21413,7243.22611
21414,5605.221
21415,8002.9971
21416,7028.6735
21417,7064.16978
21418,6443.2569
21419,7013.00281
21420,3837.51296
21421,7804.62795
21422,4350.42467
21423,7222.00462
21424,4865.39997
21425,5597.02216
21426,6109.85047
21427,3748.46547
21428,7064.16978
21429,6638.65649
21430,5852.8742
21431,5647.71226
21432,4245.28573
21433,4590.82334
21434,6102.76282
21435,6467.65476
21436,5347.71894
21437,3968.33018
21438,7425.75194
21439,7399.87589
21440,4433.53697
21441,8318.79889
21442,7529.17505
21443,4936.10558
21444,8157.23694
21445,3826.17226
21446,3519.43131
21447,6540.10545
21448,6392.35667
21449,6801.49205
21450,5605.221
21451,5767.17836
21452,4350.42467
21453,5527.42503
21454,4281.52619
21455,7381.3794
21456,3662.18313
21457,8134.72655
21458,6376.66256
21459,7554.4683
21460,6822.97163
21461,5291.89688
21462,7198.42285
21463,5192.88315
21464,4975.88538
21465,5403.69852
21466,3723.52338
21467,7441.50942
21468,3276.36206
21469,3748.46547
21470,4590.82334
21471,7800.50128
21472,5296.61109
21473,4503.16186
21474,4100.75917
21475,4305.51182
21476,5649.03716
21477,6491.22353
21478,6752.01695
21479,6409.14001
21480,7007.66825
21481,7130.83001
21482,6638.65649
21483,5403.69852
21484,6608.04163
21485,4673.38052
21486,5360.87391
21487,6821.8081
21488,4546.78674
21489,8212.79289
21490,7369.68559
21491,3626.36653
21492,4789.59697
21493,7604.31584
21494,6578.23522
21495,5811.21147
21496,4433.53697
21497,7532.82953
21498,5016.74159
21499,6860.39643
21500,5556.37228
21501,7660.88604
21502,4830.95981
21503,7122.49056
21504,5645.14663
21505,5684.14351
21506,3968.33018
21507,4768.59437
21508,7284.81478
21509,5684.14351
21510,6564.9583
21511,8212.79289
21512,5377.27086
21513,5323.30034
21514,5154.97591
21515,5596.22636
